"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
14516,-117.16,32.89,5,8576,1952,5006,1827,4.3598,189100,"<1H OCEAN"
2199,-119.88,36.85,8,2580,372,1111,393,7.5,256200,"INLAND"
15450,-117.3,33.17,6,7880,1533,3760,1460,4.1807,182600,"NEAR OCEAN"
13461,-117.39,34.1,19,1000,211,572,230,2.4028,112500,"INLAND"
10715,-117.84,33.66,5,1688,430,857,402,3.7857,231600,"<1H OCEAN"
4603,-118.27,34.05,12,535,328,1194,365,1.2012,275000,"<1H OCEAN"
18255,-122.09,37.39,36,1035,196,475,205,5.5385,359000,"NEAR BAY"
2956,-119.02,35.35,38,1472,305,670,282,2.2407,76000,"INLAND"
19053,-121.76,38.25,32,1495,333,905,281,2.625,212500,"INLAND"
180,-122.24,37.8,52,1803,420,1321,401,2.957,122800,"NEAR BAY"
16980,-122.3,37.56,37,1962,367,1267,382,4.7344,271800,"NEAR OCEAN"
5053,-118.34,34.01,37,4291,1102,1941,953,1.7945,106300,"<1H OCEAN"
10147,-117.92,33.92,19,2181,400,1272,337,5.1952,302100,"<1H OCEAN"
15229,-117.2,33.07,5,10394,1617,4496,1553,5.9289,411300,"NEAR OCEAN"
346,-122.18,37.75,36,1047,214,651,166,1.712,82100,"NEAR BAY"
2045,-119.67,36.72,31,843,140,453,149,2.6875,153800,"INLAND"
1429,-122.04,37.99,38,2675,541,1378,480,3.8897,139900,"NEAR BAY"
16459,-121.3,38.13,26,2256,360,937,372,5.0528,153700,"INLAND"
11094,-117.87,33.84,10,3381,729,1584,636,5.3812,235400,"<1H OCEAN"
7298,-118.21,33.98,37,788,215,883,221,2.6818,164600,"<1H OCEAN"
1876,-119.98,38.96,25,2443,444,868,342,3.5417,114800,"INLAND"
5263,-118.52,34.05,45,1814,325,709,311,4.825,500001,"<1H OCEAN"
19548,-121,37.63,49,2051,500,1525,467,1.59,80900,"INLAND"
2484,-120.36,36.14,18,1206,274,622,217,1.8264,62000,"INLAND"
6206,-117.88,34.06,23,6689,1124,3081,1047,5.9254,491200,"<1H OCEAN"
5776,-118.27,34.16,48,1301,253,637,260,4.3438,252700,"<1H OCEAN"
17499,-119.79,34.44,25,1479,314,977,309,4.1797,271800,"NEAR OCEAN"
16855,-122.42,37.62,36,1017,165,407,159,4.8,306800,"NEAR OCEAN"
5593,-118.26,33.8,41,2004,481,1658,456,3.1779,171100,"<1H OCEAN"
13986,-117.28,34.68,28,1932,421,1156,404,1.8958,55600,"INLAND"
12870,-121.38,38.71,7,4842,935,2857,907,3.9318,133000,"INLAND"
16353,-121.36,38.03,7,3461,859,1518,741,3.5684,78700,"INLAND"
11068,-117.9,33.78,25,10336,2596,7111,2419,3.3627,197900,"<1H OCEAN"
13947,-117.22,34.26,16,8020,1432,1749,540,4.9716,162500,"INLAND"
18236,-122.1,37.4,23,1755,508,1374,506,4.3077,293500,"NEAR BAY"
14487,-117.25,32.86,30,1670,219,606,202,12.4429,500001,"NEAR OCEAN"
3776,-118.41,34.16,14,577,150,372,130,4.1875,275000,"<1H OCEAN"
10218,-117.91,33.87,52,2031,506,1191,463,2.9076,177300,"<1H OCEAN"
16529,-121.17,37.88,22,1283,256,3082,239,3.5365,111800,"INLAND"
14109,-117.11,32.75,20,1667,469,1292,445,2.0893,101100,"NEAR OCEAN"
14906,-117.06,32.6,24,1088,268,1095,246,2.4191,107300,"NEAR OCEAN"
7028,-118.09,33.96,36,1116,229,719,233,3.425,163200,"<1H OCEAN"
6957,-118.06,33.98,50,1146,238,579,213,2.9583,172600,"<1H OCEAN"
19560,-120.98,37.6,36,1437,NA,1073,320,2.1779,58400,"INLAND"
13040,-121.15,38.68,6,9798,1551,4583,1494,5.0159,189600,"INLAND"
10295,-117.8,33.87,16,5954,1281,3107,1209,4.2566,206100,"<1H OCEAN"
19926,-119.32,36.32,35,2316,387,849,378,4.3816,88600,"INLAND"
11891,-117.37,33.97,40,1166,250,976,244,1.95,84800,"INLAND"
7660,-118.22,33.84,35,1131,273,1007,269,4.0219,168300,"<1H OCEAN"
8660,-118.41,33.85,16,6123,1989,2853,1789,4.425,336400,"NEAR OCEAN"
9900,-122.28,38.29,19,531,112,139,80,1.9875,325000,"NEAR BAY"
19117,-122.65,38.23,52,1735,347,712,343,3.1711,200800,"<1H OCEAN"
8098,-118.21,33.81,45,1816,398,1524,388,3.8586,157900,"NEAR OCEAN"
10954,-117.87,33.75,26,411,114,448,95,1.7019,350000,"<1H OCEAN"
9216,-120.27,37.11,18,1277,234,674,238,2.6694,75900,"INLAND"
223,-122.2,37.8,43,3045,499,1115,455,4.9559,273000,"NEAR BAY"
9892,-122.28,38.29,23,1398,388,1112,406,2.2366,140200,"NEAR BAY"
16902,-122.34,37.58,50,2784,743,1622,698,3.8413,372200,"NEAR OCEAN"
8742,-118.32,33.82,25,2587,512,1219,509,4.4271,382100,"<1H OCEAN"
11834,-120.18,39.28,14,10098,1545,701,254,4.0819,141300,"INLAND"
12930,-121.21,38.66,15,6940,1019,2829,990,5.4889,232300,"INLAND"
10073,-120.17,39.33,10,614,141,195,95,0.9283,116300,"INLAND"
11123,-117.92,33.84,45,2019,394,1549,377,4.6111,223000,"<1H OCEAN"
11631,-118.03,33.82,17,1851,346,770,310,5.6093,244400,"<1H OCEAN"
10976,-117.84,33.76,22,378,78,196,81,3.6806,219400,"<1H OCEAN"
13804,-117.53,34.28,35,1529,338,688,256,4.1083,108000,"INLAND"
8783,-118.32,33.8,29,4317,1037,2102,959,3.1275,286400,"<1H OCEAN"
1740,-122.33,37.97,45,1982,376,1179,398,3.5463,130800,"NEAR BAY"
17532,-121.89,37.34,46,1197,416,898,370,2.1714,190600,"<1H OCEAN"
12425,-116.11,33.64,20,1273,354,1548,355,2.0871,84700,"INLAND"
5070,-118.3,33.99,45,1701,452,1484,427,1.84,91400,"<1H OCEAN"
19837,-119.4,36.53,28,2201,429,1524,412,2.75,65000,"INLAND"
20638,-121.22,39.43,17,2254,485,1007,433,1.7,92300,"INLAND"
18466,-121.72,37.16,21,1062,179,631,185,4.7386,394100,"<1H OCEAN"
19401,-120.95,37.74,18,3453,666,1958,601,3.0043,156500,"INLAND"
13711,-117.19,34.1,5,2167,384,1174,358,4.0114,97700,"INLAND"
17436,-120.46,34.64,37,1697,334,740,272,2.3804,148000,"NEAR OCEAN"
14587,-117.19,32.84,35,2263,427,1001,408,3.875,172000,"NEAR OCEAN"
1371,-122.16,38.02,40,1800,290,761,277,5.1265,196100,"NEAR BAY"
20318,-119.15,34.17,23,2239,537,784,497,1.6038,194300,"NEAR OCEAN"
4994,-118.31,33.99,44,1703,358,789,249,1.7083,1e+05,"<1H OCEAN"
13510,-117.34,34.13,29,1494,286,991,280,2.125,70600,"INLAND"
10975,-117.84,33.76,16,238,51,93,50,5.375,215700,"<1H OCEAN"
2480,-120.09,36.19,12,1923,559,2809,535,1.4191,55100,"INLAND"
8190,-118.13,33.78,31,3039,739,1199,697,3.7232,500001,"NEAR OCEAN"
8415,-118.35,33.94,42,1028,278,1369,261,3.3125,144600,"<1H OCEAN"
13755,-117.15,34.04,14,2845,420,1172,377,7.5822,283100,"INLAND"
1960,-120.78,38.72,19,4414,767,1865,699,3.6406,150900,"INLAND"
13422,-117.49,34.04,4,6034,1170,3527,1098,4.1775,143700,"INLAND"
3861,-118.43,34.16,34,2622,467,1233,476,4.0474,379700,"<1H OCEAN"
81,-122.28,37.81,17,924,289,609,289,1.5,162500,"NEAR BAY"
1202,-121.7,39.36,37,2330,495,1505,470,2.0474,56000,"INLAND"
18105,-122.03,37.31,25,2131,410,1132,395,5.3508,409100,"<1H OCEAN"
8968,-118.4,34,37,1534,258,751,259,5.444,336000,"<1H OCEAN"
11146,-117.98,33.85,23,2089,377,1085,362,4.765,181500,"<1H OCEAN"
3376,-118.28,34.25,35,2045,450,1166,407,3.5214,197600,"<1H OCEAN"
9292,-122.44,38.03,13,4284,1042,2146,937,4.1289,179200,"NEAR BAY"
2464,-119.87,36.54,34,1370,287,818,269,2.4044,72500,"INLAND"
151,-122.22,37.81,52,2024,339,756,340,4.072,270100,"NEAR BAY"
9065,-118.15,34.67,5,12317,2953,6291,2654,3.5732,146900,"INLAND"
17606,-121.89,37.3,46,2639,448,938,424,5.0662,331600,"<1H OCEAN"
17300,-119.51,34.4,15,1112,256,411,245,2.0625,314300,"NEAR OCEAN"
9459,-123.58,39.66,15,1839,489,887,332,2.2429,1e+05,"<1H OCEAN"
19165,-122.69,38.34,16,1683,341,880,327,3.2857,160200,"<1H OCEAN"
5514,-118.41,33.99,36,1089,234,632,215,3.6538,276100,"<1H OCEAN"
8408,-118.34,33.93,36,1528,486,1824,470,2.2679,153900,"<1H OCEAN"
16633,-120.9,35.33,16,1576,287,595,262,3.588,266300,"NEAR OCEAN"
3598,-118.5,34.25,32,2333,389,969,331,4.8164,241100,"<1H OCEAN"
7256,-118.15,34,32,3218,739,2368,730,3.1406,175300,"<1H OCEAN"
4723,-118.37,34.05,48,1266,234,539,222,4.005,275000,"<1H OCEAN"
12325,-116.44,33.93,17,5293,1266,1201,599,1.6849,88400,"INLAND"
14578,-117.2,32.82,35,1217,220,643,237,3.9464,171600,"NEAR OCEAN"
14619,-117.15,32.8,23,2395,476,2284,488,3.7292,146300,"NEAR OCEAN"
20102,-120.25,37.93,13,493,76,196,68,3.375,134100,"INLAND"
1452,-121.97,37.97,27,1691,289,807,296,6.1168,210500,"INLAND"
6104,-117.88,34.11,18,2923,670,1751,656,3.2383,157000,"<1H OCEAN"
14828,-117.09,32.66,37,1232,330,1086,330,1.6389,114300,"NEAR OCEAN"
17553,-121.86,37.34,40,2277,508,1718,434,3.0089,185200,"<1H OCEAN"
16730,-120.56,35.48,12,4161,731,1609,615,5.0947,267500,"<1H OCEAN"
1213,-120.55,38.07,27,1199,224,463,199,2.9063,92200,"INLAND"
9980,-122.27,38.68,18,742,142,343,119,3.1563,98400,"INLAND"
13213,-117.71,34.04,20,1950,310,1054,312,4.625,222100,"INLAND"
4335,-118.32,34.08,52,2370,473,1053,434,4.1429,380300,"<1H OCEAN"
2760,-115.51,32.68,11,2872,610,2644,581,2.625,72700,"INLAND"
11580,-118.02,33.77,7,586,118,232,107,5.2077,181300,"<1H OCEAN"
5389,-118.39,34.03,19,1450,509,746,437,3.1415,55000,"<1H OCEAN"
6864,-118.13,34.05,35,3229,616,1879,595,3.9531,268400,"<1H OCEAN"
8183,-118.1,33.8,37,1814,329,850,328,5.0574,240800,"<1H OCEAN"
5630,-118.3,33.77,18,3821,795,2831,769,2.9571,346200,"<1H OCEAN"
18862,-122.19,38.13,5,7854,1446,4361,1395,4.9504,214800,"NEAR BAY"
9526,-123.17,39.15,30,1904,331,816,325,4.425,161900,"<1H OCEAN"
15357,-117.34,33.23,11,3737,757,2212,727,3.1062,141000,"NEAR OCEAN"
101,-122.25,37.81,29,4656,1414,2304,1250,2.4912,257800,"NEAR BAY"
9115,-118.22,34.63,4,14348,2145,5839,1806,5.3799,222400,"INLAND"
16762,-122.49,37.67,35,5275,903,2892,842,4.6771,266400,"NEAR OCEAN"
19939,-119.33,36.28,16,2624,527,1077,520,2.125,104200,"INLAND"
9272,-122.62,38.15,14,2259,341,1127,346,6.4092,334900,"<1H OCEAN"
3065,-119.22,35.68,16,2874,677,3078,651,1.8843,55200,"INLAND"
6811,-118.1,34.1,34,2578,645,1628,617,2.34,210900,"<1H OCEAN"
1080,-121.82,39.73,44,2923,659,1371,626,2.2925,85800,"INLAND"
1112,-121.6,39.79,18,2672,533,1151,532,2.567,102900,"INLAND"
19388,-120.86,37.76,32,964,198,623,201,3.0917,88900,"INLAND"
19283,-122.72,38.42,30,2099,406,1156,401,2.8036,152300,"<1H OCEAN"
9702,-121.63,36.67,34,2486,560,2443,557,2.5263,130400,"<1H OCEAN"
12391,-116.44,33.74,5,846,249,117,67,7.9885,403300,"INLAND"
891,-121.93,37.54,25,1354,192,596,220,6.629,352400,"<1H OCEAN"
144,-122.21,37.8,50,2833,605,1260,552,2.8929,216700,"NEAR BAY"
14484,-117.26,32.82,34,5846,785,1817,747,8.496,500001,"NEAR OCEAN"
16589,-121.43,37.74,52,966,247,589,228,1.6937,108300,"INLAND"
6881,-118.09,34.07,45,726,146,568,160,3.0347,183200,"<1H OCEAN"
4049,-118.53,34.14,28,6920,906,2515,860,9.2189,500001,"<1H OCEAN"
595,-122.08,37.71,38,1663,295,781,301,5.0519,227000,"NEAR BAY"
6750,-118.08,34.11,42,2628,525,1494,523,3.9464,257200,"<1H OCEAN"
8172,-118.12,33.8,35,1835,435,774,418,2.7092,256300,"<1H OCEAN"
6886,-118.09,34.06,31,1146,289,1163,258,2.2083,185600,"<1H OCEAN"
3398,-118.31,34.26,41,1297,327,733,315,3.0583,160300,"<1H OCEAN"
4368,-118.27,34.1,41,3729,740,1364,707,5.7778,412700,"<1H OCEAN"
6479,-118.04,34.09,34,2001,388,1461,397,3.8304,183000,"INLAND"
15999,-122.47,37.75,46,3238,544,1293,470,6.1592,381700,"NEAR BAY"
17567,-121.91,37.32,42,1067,256,608,280,3.0096,180800,"<1H OCEAN"
13151,-121.47,36.92,27,2049,417,1230,336,4.6477,265900,"INLAND"
18729,-122.37,40.55,26,1435,234,544,232,2.6705,136700,"INLAND"
3844,-118.45,34.19,11,2479,900,2466,855,2.2264,181300,"<1H OCEAN"
5755,-118.28,34.18,47,2243,339,911,319,7.4046,446800,"<1H OCEAN"
618,-122.15,37.73,52,1028,129,317,143,4.9135,275000,"NEAR BAY"
18358,-122.1,37.36,32,1433,199,498,201,9.3586,500001,"NEAR BAY"
11170,-117.98,33.83,17,3419,932,2460,766,3.2823,228500,"<1H OCEAN"
2093,-119.78,36.75,43,2070,512,1925,444,1.4635,46600,"INLAND"
1012,-121.78,37.68,17,3112,872,1392,680,3.0222,172500,"INLAND"
5853,-118.32,34.17,39,1995,564,1202,544,3.5875,250000,"<1H OCEAN"
15829,-122.43,37.75,52,2700,595,1181,575,3.575,396800,"NEAR BAY"
17392,-120.44,34.96,30,1685,315,1290,368,3.4722,112500,"<1H OCEAN"
9275,-122.57,38.11,24,2863,734,1583,682,3.1981,215300,"NEAR BAY"
16588,-121.42,37.74,19,1393,367,915,355,1.1957,103100,"INLAND"
8217,-118.19,33.79,30,3107,994,3543,850,1.9387,141700,"NEAR OCEAN"
1032,-120.79,38.54,34,1133,254,495,187,2.05,68900,"INLAND"
19426,-121.03,37.69,6,2607,557,1266,475,3.4632,137700,"INLAND"
1081,-121.84,39.73,52,677,152,379,154,1.6797,94800,"INLAND"
20008,-119.03,36.13,24,2259,408,1169,395,1.7106,95500,"INLAND"
7515,-118.26,33.9,22,894,232,754,222,2.0096,110700,"<1H OCEAN"
18584,-121.78,36.92,19,1515,253,975,266,4.3906,241200,"<1H OCEAN"
179,-122.23,37.8,52,1192,289,772,257,2.3833,146900,"NEAR BAY"
12331,-116.51,33.94,12,3369,780,1315,584,1.7388,66000,"INLAND"
20059,-119.27,35.88,32,1393,343,1282,336,1.5069,43700,"INLAND"
1532,-122.05,37.87,30,2296,329,847,322,6.7192,397500,"NEAR BAY"
5282,-118.49,34.05,42,1918,216,632,224,15.0001,500001,"<1H OCEAN"
12023,-117.5,33.96,12,7923,1470,4861,1385,4.2985,139200,"INLAND"
18066,-122.04,37.24,24,1521,209,539,192,11.1557,500001,"<1H OCEAN"
17857,-121.89,37.45,15,2428,513,1687,519,4.75,254400,"<1H OCEAN"
16182,-121.28,37.95,46,1026,330,1109,333,1.2904,63300,"INLAND"
3954,-118.65,34.21,5,5429,665,2315,687,9.6465,500001,"<1H OCEAN"
15866,-122.4,37.76,52,1185,246,480,253,4.4074,277300,"NEAR BAY"
12245,-116.98,33.74,25,4952,1062,1589,1024,1.8446,85700,"INLAND"
18683,-121.79,37,28,2715,451,1154,386,4.8021,290400,"<1H OCEAN"
5532,-118.41,33.97,44,2789,503,3732,474,4.6176,352300,"<1H OCEAN"
12024,-117.5,33.95,29,932,153,711,172,4.8214,143400,"INLAND"
8003,-118.14,33.86,36,1774,348,934,333,4.8571,203300,"<1H OCEAN"
8826,-118.36,34.09,33,3463,1170,1845,1134,2.0205,243800,"<1H OCEAN"
19996,-119.35,36.19,6,958,226,734,230,1.0349,67800,"INLAND"
20307,-119.17,34.16,17,5276,1020,4066,984,4.5828,205400,"NEAR OCEAN"
20229,-119.29,34.28,38,2387,748,1537,741,2.3147,192500,"NEAR OCEAN"
11165,-118,33.82,18,2947,559,1820,551,4.5294,224800,"<1H OCEAN"
14895,-117.06,32.61,34,4325,1015,2609,979,2.8489,128300,"NEAR OCEAN"
10592,-117.78,33.68,19,2500,331,1027,327,6.115,315600,"<1H OCEAN"
4514,-118.19,34.03,50,1183,246,851,231,3.2639,142600,"<1H OCEAN"
16284,-121.29,37.93,24,1438,351,1294,342,2.7829,61800,"INLAND"
4396,-118.28,34.08,52,2465,773,2328,746,2.6178,203100,"<1H OCEAN"
13967,-116.99,34.3,29,5055,1036,410,191,3.5104,157100,"INLAND"
3622,-118.45,34.24,11,9053,2193,7096,2038,3.5082,136500,"<1H OCEAN"
3030,-119.47,35.13,44,4599,877,2140,831,2.9952,63800,"INLAND"
18710,-122.4,40.58,43,1455,300,747,279,2.7857,104200,"INLAND"
10212,-117.91,33.89,30,1631,212,523,216,7.875,351900,"<1H OCEAN"
16946,-122.32,37.55,44,2151,411,849,370,4.4583,397100,"NEAR OCEAN"
6515,-118.04,34.07,39,1382,315,1090,308,3.8125,174000,"<1H OCEAN"
18692,-121.77,36.96,20,4228,816,2389,844,3.525,229100,"<1H OCEAN"
13925,-114.31,34.19,15,5612,1283,1015,472,1.4936,66900,"INLAND"
3925,-118.56,34.19,34,2579,561,1237,517,4.433,235100,"<1H OCEAN"
4876,-118.28,34.03,26,2107,809,2821,572,0.844,350000,"<1H OCEAN"
5088,-118.28,33.98,45,1720,416,1382,365,0.9337,92300,"<1H OCEAN"
13161,-121.4,36.84,40,2352,536,1430,535,3.0912,155300,"INLAND"
10846,-117.89,33.68,26,2905,504,1452,491,5.0853,260300,"<1H OCEAN"
6024,-117.75,34.05,35,1293,339,1494,312,1.6645,93300,"INLAND"
11571,-118.01,33.77,32,1771,296,995,272,5.8362,217500,"<1H OCEAN"
14905,-117.06,32.6,25,1075,238,434,234,1.7472,94600,"NEAR OCEAN"
15624,-122.41,37.8,52,3278,775,1279,709,5.4378,500001,"NEAR BAY"
667,-122.14,37.69,38,1571,317,874,301,4.4659,189100,"NEAR BAY"
3118,-117.68,35.55,9,3811,605,1518,568,5.5551,142500,"INLAND"
12411,-116.24,33.72,25,5236,1039,2725,935,3.775,93400,"INLAND"
4871,-118.28,34.03,40,2118,796,2195,658,1.7976,164600,"<1H OCEAN"
7982,-118.17,33.87,45,2110,494,1404,454,2.9803,165900,"<1H OCEAN"
5563,-118.28,33.91,41,620,133,642,162,2.6546,159600,"<1H OCEAN"
4405,-118.23,34.07,40,506,119,397,114,3.1944,143800,"<1H OCEAN"
2780,-114.65,32.79,21,44,33,64,27,0.8571,25000,"INLAND"
4306,-118.3,34.09,32,2202,674,2178,635,2.0307,226700,"<1H OCEAN"
4242,-118.32,34.11,48,4472,1579,2796,1397,2.3974,410700,"<1H OCEAN"
16964,-122.31,37.54,46,2444,397,952,402,4.75,388200,"NEAR OCEAN"
5604,-118.28,33.79,36,1989,458,1668,455,3.3009,168000,"<1H OCEAN"
10789,-117.91,33.64,38,2222,542,1067,512,2.8553,307600,"<1H OCEAN"
6697,-118.1,34.14,45,3066,659,1287,625,3.5804,324400,"<1H OCEAN"
14634,-117.2,32.79,16,2079,394,746,383,5.0958,3e+05,"NEAR OCEAN"
10028,-121.04,39.24,48,1188,227,471,219,2.3125,125700,"INLAND"
13124,-121.26,38.27,20,1314,229,712,219,4.4125,144600,"INLAND"
9975,-122.44,38.57,26,2101,390,2171,360,3.6429,159700,"INLAND"
20409,-118.88,34.19,26,2296,275,842,263,7.7889,309900,"<1H OCEAN"
10130,-117.89,33.92,17,2936,555,1381,535,5.4617,190300,"<1H OCEAN"
3990,-118.65,34.19,27,2772,511,1346,497,5.2016,243000,"<1H OCEAN"
7803,-118.1,33.9,43,1237,243,776,246,4.325,166000,"<1H OCEAN"
19363,-123.49,38.7,9,5409,1019,594,327,3.3125,295400,"NEAR OCEAN"
18778,-122.24,40.45,27,1804,321,782,300,3.5978,80600,"INLAND"
10202,-117.94,33.88,35,1694,296,679,282,4.3333,239300,"<1H OCEAN"
5906,-118.42,34.29,34,1489,326,1389,313,3.4821,160300,"<1H OCEAN"
13050,-121.32,38.59,21,9774,1777,4674,1712,3.6817,136100,"INLAND"
9156,-118.53,34.45,10,5509,969,3002,959,5.5981,220100,"<1H OCEAN"
4236,-118.31,34.11,52,1875,303,735,293,5.8659,433300,"<1H OCEAN"
4689,-118.35,34.07,45,3312,880,1157,809,3.5719,500001,"<1H OCEAN"
12839,-121.46,38.69,11,3335,658,1963,622,3.3125,96800,"INLAND"
377,-122.16,37.75,40,1227,294,928,261,1.8235,95200,"NEAR BAY"
8607,-118.36,33.87,22,2114,541,1300,538,3.4208,290000,"<1H OCEAN"
2039,-119.69,36.74,17,2438,598,1563,538,1.5449,62500,"INLAND"
6083,-117.87,34.09,31,1484,327,927,317,3.6484,189600,"<1H OCEAN"
5319,-118.42,34.06,44,533,90,291,97,10.8045,500001,"<1H OCEAN"
6498,-118.02,34.08,31,2402,632,2830,603,2.3333,164200,"INLAND"
17521,-121.91,37.33,52,2562,410,973,398,4.8854,330600,"<1H OCEAN"
4326,-118.36,34.08,52,1965,480,794,451,3.2824,304800,"<1H OCEAN"
3755,-118.37,34.18,36,1608,373,1217,374,2.9728,190200,"<1H OCEAN"
5198,-118.27,33.94,30,1764,397,1406,362,1.449,93100,"<1H OCEAN"
18493,-121.58,37.02,27,2303,471,1447,467,3.2019,203600,"INLAND"
17177,-122.47,37.5,25,950,259,404,195,3.1937,319200,"NEAR OCEAN"
14955,-116.98,32.75,25,4137,662,1905,630,4.375,214000,"<1H OCEAN"
45,-122.26,37.83,52,1443,311,660,292,3.0125,184400,"NEAR BAY"
15413,-117.25,33.25,6,6160,993,2997,1029,4.6187,205000,"<1H OCEAN"
17295,-119.63,34.44,37,3188,442,984,376,9.4522,500001,"<1H OCEAN"
17056,-122.25,37.47,35,3183,515,1313,487,5.9062,383200,"NEAR OCEAN"
5005,-118.32,34.02,48,1949,308,823,340,3.3906,189700,"<1H OCEAN"
6625,-118.14,34.17,52,2667,486,1681,504,4.0524,173100,"<1H OCEAN"
7431,-118.21,33.95,35,2129,614,2376,618,2.0372,160800,"<1H OCEAN"
13012,-121.27,38.71,16,4082,666,1912,652,4.4609,142900,"INLAND"
9378,-122.49,37.92,26,2170,347,849,318,6.2953,386200,"NEAR BAY"
13015,-121.17,38.69,5,7138,1227,2623,1139,5.6902,243200,"INLAND"
14349,-117.19,32.75,52,25,5,13,5,0.536,162500,"NEAR OCEAN"
7101,-117.99,33.9,33,2161,383,1235,383,5.6454,202800,"<1H OCEAN"
52,-122.27,37.82,43,1868,456,1061,407,1.5045,93800,"NEAR BAY"
14452,-117.25,32.81,39,1846,350,765,329,3.9187,311900,"NEAR OCEAN"
13348,-117.64,34.04,21,1801,507,2556,484,2.4716,102500,"INLAND"
18875,-122.22,38.08,37,4590,857,2920,832,3.436,94800,"NEAR BAY"
5521,-118.39,33.97,46,2198,352,839,335,6.5778,350800,"<1H OCEAN"
19584,-120.46,37.65,17,315,89,130,58,1.4464,79200,"INLAND"
17522,-121.92,37.33,52,2125,382,930,387,5.2831,299500,"<1H OCEAN"
15171,-117.07,33.01,25,2120,381,588,359,3.1187,169400,"<1H OCEAN"
515,-122.23,37.82,52,3494,396,1192,383,12.3804,500001,"NEAR BAY"
8237,-118.19,33.76,25,1442,392,632,385,4.6629,162500,"NEAR OCEAN"
16587,-121.44,37.75,16,2229,458,1199,445,3.4821,170600,"INLAND"
17661,-121.89,37.28,32,4308,717,2002,695,4.1645,281900,"<1H OCEAN"
7667,-118.08,33.93,39,859,164,673,172,3.7143,158200,"<1H OCEAN"
2514,-122.18,39.75,30,4157,834,1885,774,1.6948,67500,"INLAND"
7883,-118.12,33.88,36,1083,218,557,210,3.0795,218400,"<1H OCEAN"
6998,-118.03,33.95,37,1772,321,934,326,4.1471,177800,"<1H OCEAN"
16515,-121.22,37.8,28,2608,576,1719,554,2.1186,94400,"INLAND"
4320,-118.34,34.08,52,1430,186,547,178,10.3661,500001,"<1H OCEAN"
2798,-118.18,36.63,23,2311,487,1019,384,2.2574,104700,"INLAND"
282,-122.18,37.8,23,2317,336,955,328,6.7527,285800,"NEAR BAY"
20563,-121.77,38.67,45,2438,462,1415,510,2.8351,107200,"INLAND"
12083,-117.52,33.82,14,3776,580,1877,559,5.1365,215000,"INLAND"
9289,-122.41,38.07,20,4536,708,1812,701,6.0433,435900,"NEAR BAY"
13049,-121.31,38.59,35,3295,560,1454,536,3.1711,101900,"INLAND"
3221,-119.66,36.33,16,2048,373,1052,388,4.0909,92800,"INLAND"
4079,-118.36,34.15,41,3545,698,1221,651,4.3,500001,"<1H OCEAN"
4748,-118.34,34.05,39,975,292,723,285,2.2725,140600,"<1H OCEAN"
12234,-116.95,33.74,20,2233,431,1024,399,2.4554,89400,"INLAND"
1480,-122.04,37.96,20,1143,346,578,298,2.2411,151800,"NEAR BAY"
20110,-120.23,37.86,16,324,61,135,61,2.4615,137500,"INLAND"
5696,-118.25,34.23,34,2421,475,1232,454,4.6852,296200,"<1H OCEAN"
18590,-122.14,37.08,18,2420,439,1278,416,5.2101,334000,"NEAR OCEAN"
3564,-118.56,34.23,36,3215,529,1710,539,5.5126,248400,"<1H OCEAN"
722,-122.11,37.68,37,1976,481,1197,465,2.5772,170200,"NEAR BAY"
4843,-118.29,34.03,22,3313,1235,2381,1063,0.7473,168800,"<1H OCEAN"
5990,-117.72,34.1,46,2477,458,1034,455,5.5,289700,"INLAND"
16666,-120.7,35.28,14,3768,682,1884,664,4.6071,239900,"NEAR OCEAN"
17170,-122.24,37.43,36,2410,361,934,377,7.652,500001,"NEAR OCEAN"
15539,-117.1,33.12,12,961,342,315,201,0.813,275000,"<1H OCEAN"
9625,-120.31,37.29,36,969,206,732,175,1.5938,57600,"INLAND"
10585,-117.81,33.71,16,2666,387,1227,347,7.3769,302400,"<1H OCEAN"
9845,-121.9,36.59,42,2689,510,1023,459,4.6182,301000,"NEAR OCEAN"
9685,-121.64,36.72,17,4203,816,2900,827,4.1742,159900,"<1H OCEAN"
1641,-121.84,37.98,8,7505,1089,3325,1016,5.2699,204200,"INLAND"
9596,-120.44,37.31,16,3369,532,1770,574,5.2662,126200,"INLAND"
17808,-121.88,37.39,13,3334,565,2240,561,7.105,273900,"<1H OCEAN"
18035,-121.93,37.24,26,2574,414,1096,428,6.0738,335900,"<1H OCEAN"
17927,-121.99,37.34,26,3637,933,2249,905,3.9625,262900,"<1H OCEAN"
1987,-119.81,36.73,51,956,196,662,180,2.101,56700,"INLAND"
1984,-120.76,38.65,17,2319,430,1126,372,3.5511,155900,"INLAND"
7108,-118.01,33.89,34,1653,292,1003,310,4.6,203400,"<1H OCEAN"
2883,-118.99,35.38,30,1390,361,1116,298,1.3451,57500,"INLAND"
20263,-119.19,34.21,28,4194,811,2556,856,4.2227,235400,"NEAR OCEAN"
20281,-119.19,34.19,35,2599,552,2726,543,3.2212,180500,"NEAR OCEAN"
17197,-119.75,34.44,28,1080,298,524,251,1.8432,327300,"NEAR OCEAN"
18839,-122.65,41.72,15,3643,801,1784,743,1.8533,57500,"INLAND"
17053,-122.25,37.48,37,3507,569,1663,608,5.0863,440300,"NEAR OCEAN"
